line,Capacity,hutil1,hutil0p9-1,hutil0p8-0p9,hutil0p75-0p8,hutil>=0p9,hutil>=0p8,hutil>=0p75,dist,zscore,pvalue
5324,202,0,0,0,0,0,0,0,3.863,-5.473267562068049,0.9999999779093868
5325,223,0,0,0,0,0,0,0,4.228,-5.473267562068049,0.9999999779093868
5326,184,0,0,0,0,0,0,0,1.966,-5.473267562068049,0.9999999779093868
5327,237,0,0,0,0,0,0,0,0.965,-5.473267562068049,0.9999999779093868
5328,241,0,0,0,0,0,0,0,1.003,-5.473267562068049,0.9999999779093868
5329,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5330,262,0,0,0,0,0,0,0,2.401,-5.473267562068049,0.9999999779093868
5331,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5332,179,0,0,0,0,0,0,0,8.931,-5.473267562068049,0.9999999779093868
5333,218,0,0,0,0,0,0,0,7.836,-5.473267562068049,0.9999999779093868
5334,214,0,0,0,0,0,0,0,2.56,-5.473267562068049,0.9999999779093868
5335,269,0,0,0,0,0,0,0,4.543,-5.473267562068049,0.9999999779093868
5336,280,0,0,0,0,0,0,0,1.128,-5.473267562068049,0.9999999779093868
5337,280,0,0,0,0,0,0,0,1.128,-5.473267562068049,0.9999999779093868
5338,280,0,0,0,0,0,0,0,1.128,-5.473267562068049,0.9999999779093868
5339,459,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5340,1172,0,0,0,0,0,0,0,15.103,-5.473267562068049,0.9999999779093868
5341,137,0,0,0,0,0,0,0,2.241,-5.473267562068049,0.9999999779093868
5342,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5343,238,0,0,0,0,0,0,0,8.756,-5.473267562068049,0.9999999779093868
5344,294,0,0,0,0,0,0,0,0.788,-5.473267562068049,0.9999999779093868
5345,294,0,0,0,0,0,0,0,0.788,-5.473267562068049,0.9999999779093868
5346,294,0,0,0,0,0,0,0,0.788,-5.473267562068049,0.9999999779093868
5347,240,0,0,0,0,0,0,0,1.922,-5.473267562068049,0.9999999779093868
5348,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5349,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5350,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5351,220,0,0,0,0,0,0,0,2.25,-5.473267562068049,0.9999999779093868
5352,248,0,0,0,0,0,0,0,2.13,-5.473267562068049,0.9999999779093868
5353,214,0,0,0,0,0,0,0,5.323,-5.473267562068049,0.9999999779093868
5354,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5355,218,0,0,0,0,0,0,0,1.361,-5.473267562068049,0.9999999779093868
5356,299,0,0,0,0,0,0,0,1.034,-5.473267562068049,0.9999999779093868
5357,299,0,0,0,0,0,0,0,1.034,-5.473267562068049,0.9999999779093868
5358,299,0,0,0,0,0,0,0,1.034,-5.473267562068049,0.9999999779093868
5359,299,0,0,0,0,0,0,0,1.034,-5.473267562068049,0.9999999779093868
5360,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5361,223,0,0,0,0,0,0,0,3.482,-5.473267562068049,0.9999999779093868
5362,680,0,0,0,2,0,0,2,0.0,-5.106608941802577,0.9999998360042265
5363,1319,0,0,0,0,0,0,0,33.233,-5.473267562068049,0.9999999779093868
5364,1262,0,0,0,0,0,0,0,7.718,-5.473267562068049,0.9999999779093868
5365,1155,0,0,0,0,0,0,0,7.848,-5.473267562068049,0.9999999779093868
5366,1244,0,0,0,0,0,0,0,24.19,-5.473267562068049,0.9999999779093868
5367,730,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5368,254,0,0,0,0,0,0,0,4.328,-5.473267562068049,0.9999999779093868
5369,217,0,0,0,0,0,0,0,5.159,-5.473267562068049,0.9999999779093868
5370,280,0,0,0,0,0,0,0,1.647,-5.473267562068049,0.9999999779093868
5371,254,0,0,0,0,0,0,0,10.452,-5.473267562068049,0.9999999779093868
5372,50,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5373,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5374,240,0,0,0,0,0,0,0,9.232,-5.473267562068049,0.9999999779093868
5375,257,0,0,0,0,0,0,0,32.615,-5.473267562068049,0.9999999779093868
5376,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5377,207,0,0,0,0,0,0,0,15.117,-5.473267562068049,0.9999999779093868
5378,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5379,210,0,0,0,0,0,0,0,2.536,-5.473267562068049,0.9999999779093868
5380,240,0,0,0,0,0,0,0,1.544,-5.473267562068049,0.9999999779093868
5381,226,0,0,0,0,0,0,0,13.219,-5.473267562068049,0.9999999779093868
5382,179,0,0,0,0,0,0,0,1.62,-5.473267562068049,0.9999999779093868
5383,204,0,0,0,0,0,0,0,2.224,-5.473267562068049,0.9999999779093868
5384,231,0,0,0,0,0,0,0,2.747,-5.473267562068049,0.9999999779093868
5385,258,0,0,0,0,0,0,0,10.274,-5.473267562068049,0.9999999779093868
5386,285,0,0,0,0,0,0,0,6.077,-5.473267562068049,0.9999999779093868
5387,242,0,0,0,0,0,0,0,2.29,-5.473267562068049,0.9999999779093868
5388,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5389,186,0,0,0,0,0,0,0,2.514,-5.473267562068049,0.9999999779093868
5390,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5391,242,0,0,0,0,0,0,0,3.737,-5.473267562068049,0.9999999779093868
5392,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5393,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5394,236,0,0,0,0,0,0,0,3.403,-5.473267562068049,0.9999999779093868
5395,187,0,0,0,0,0,0,0,1.872,-5.473267562068049,0.9999999779093868
5396,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5397,228,0,0,0,0,0,0,0,13.756,-5.473267562068049,0.9999999779093868
5398,206,0,0,0,0,0,0,0,2.423,-5.473267562068049,0.9999999779093868
5399,206,0,0,0,0,0,0,0,3.111,-5.473267562068049,0.9999999779093868
5400,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5401,231,0,0,0,0,0,0,0,3.155,-5.473267562068049,0.9999999779093868
5402,197,0,0,0,0,0,0,0,1.785,-5.473267562068049,0.9999999779093868
5403,217,0,0,0,0,0,0,0,6.5,-5.473267562068049,0.9999999779093868
5404,210,0,0,0,0,0,0,0,7.476,-5.473267562068049,0.9999999779093868
5405,237,0,0,0,0,0,0,0,4.5,-5.473267562068049,0.9999999779093868
5406,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5407,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5408,169,0,0,0,0,0,0,0,9.673,-5.473267562068049,0.9999999779093868
5409,217,0,0,0,0,0,0,0,3.779,-5.473267562068049,0.9999999779093868
5410,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5411,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5412,192,0,0,0,0,0,0,0,3.45,-5.473267562068049,0.9999999779093868
5413,543,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5414,1146,0,0,0,0,0,0,0,13.546,-5.473267562068049,0.9999999779093868
5415,1344,0,0,0,0,0,0,0,20.756,-5.473267562068049,0.9999999779093868
5416,243,0,0,0,0,0,0,0,4.132,-5.473267562068049,0.9999999779093868
5417,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5418,280,0,0,0,0,0,0,0,4.044,-5.473267562068049,0.9999999779093868
5419,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5420,239,0,0,0,0,0,0,0,3.937,-5.473267562068049,0.9999999779093868
5421,442,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5422,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5423,1284,0,0,0,0,0,0,0,36.155,-5.473267562068049,0.9999999779093868
5424,1221,0,0,0,0,0,0,0,33.208,-5.473267562068049,0.9999999779093868
5425,212,0,0,0,0,0,0,0,17.979,-5.473267562068049,0.9999999779093868
5426,187,0,0,0,0,0,0,0,4.019,-5.473267562068049,0.9999999779093868
5427,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5428,210,0,0,0,0,0,0,0,1.143,-5.473267562068049,0.9999999779093868
5429,242,0,0,0,0,0,0,0,1.386,-5.473267562068049,0.9999999779093868
5430,240,0,0,0,0,0,0,0,6.159,-5.473267562068049,0.9999999779093868
5431,216,0,0,0,0,0,0,0,6.054,-5.473267562068049,0.9999999779093868
5432,236,0,0,0,0,0,0,0,6.098,-5.473267562068049,0.9999999779093868
5433,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5434,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5435,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5436,383,0,0,0,0,0,0,0,2.52,-5.473267562068049,0.9999999779093868
5437,319,0,0,0,0,0,0,0,2.259,-5.473267562068049,0.9999999779093868
5438,319,0,0,0,0,0,0,0,2.259,-5.473267562068049,0.9999999779093868
5439,319,0,0,0,0,0,0,0,2.259,-5.473267562068049,0.9999999779093868
5440,319,0,0,0,0,0,0,0,2.259,-5.473267562068049,0.9999999779093868
5441,297,0,0,0,0,0,0,0,2.985,-5.473267562068049,0.9999999779093868
5442,297,0,0,0,0,0,0,0,2.985,-5.473267562068049,0.9999999779093868
5443,297,0,0,0,0,0,0,0,2.985,-5.473267562068049,0.9999999779093868
5444,297,0,0,0,0,0,0,0,2.985,-5.473267562068049,0.9999999779093868
5445,209,0,0,0,0,0,0,0,8.024,-5.473267562068049,0.9999999779093868
5446,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5447,240,0,0,0,0,0,0,0,1.751,-5.473267562068049,0.9999999779093868
5448,374,0,0,0,0,0,0,0,1.868,-5.473267562068049,0.9999999779093868
5449,239,0,0,0,0,0,0,0,6.087,-5.473267562068049,0.9999999779093868
5450,230,0,0,0,0,0,0,0,8.604,-5.473267562068049,0.9999999779093868
5451,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5452,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5453,222,0,0,0,0,0,0,0,6.334,-5.473267562068049,0.9999999779093868
5454,265,0,0,0,0,0,0,0,2.093,-5.473267562068049,0.9999999779093868
5455,223,0,0,0,0,0,0,0,11.171,-5.473267562068049,0.9999999779093868
5456,214,0,0,0,0,0,0,0,3.791,-5.473267562068049,0.9999999779093868
5457,217,0,0,0,0,0,0,0,4.872,-5.473267562068049,0.9999999779093868
5458,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5459,221,0,0,0,0,0,0,0,4.262,-5.473267562068049,0.9999999779093868
5460,175,0,0,0,0,0,0,0,12.129,-5.473267562068049,0.9999999779093868
5461,163,0,0,0,0,0,0,0,2.215,-5.473267562068049,0.9999999779093868
5462,100,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5463,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5464,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5465,50,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5466,50,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5467,218,0,0,0,0,0,0,0,1.293,-5.473267562068049,0.9999999779093868
5468,222,0,0,0,0,0,0,0,6.553,-5.473267562068049,0.9999999779093868
5469,199,0,0,0,0,0,0,0,2.374,-5.473267562068049,0.9999999779093868
5470,238,0,0,0,0,0,0,0,1.358,-5.473267562068049,0.9999999779093868
5471,565,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5472,1037,0,0,0,0,0,0,0,4.584,-5.473267562068049,0.9999999779093868
5473,490,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5474,75,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5475,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5476,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5477,228,0,0,0,0,0,0,0,3.51,-5.473267562068049,0.9999999779093868
5478,253,0,0,0,0,0,0,0,2.878,-5.473267562068049,0.9999999779093868
5479,205,0,0,0,0,0,0,0,4.287,-5.473267562068049,0.9999999779093868
5480,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5481,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5482,181,0,0,0,0,0,0,0,0.691,-5.473267562068049,0.9999999779093868
5483,227,0,0,0,0,0,0,0,0.994,-5.473267562068049,0.9999999779093868
5484,255,0,0,0,0,0,0,0,3.375,-5.473267562068049,0.9999999779093868
5485,289,0,0,0,0,0,0,0,2.243,-5.473267562068049,0.9999999779093868
5486,289,0,0,0,0,0,0,0,2.243,-5.473267562068049,0.9999999779093868
5487,289,0,0,0,0,0,0,0,2.243,-5.473267562068049,0.9999999779093868
5488,225,0,0,0,0,0,0,0,5.547,-5.473267562068049,0.9999999779093868
5489,248,0,0,0,0,0,0,0,2.532,-5.473267562068049,0.9999999779093868
5490,207,0,0,0,0,0,0,0,1.558,-5.473267562068049,0.9999999779093868
5491,226,0,0,0,0,0,0,0,3.31,-5.473267562068049,0.9999999779093868
5492,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5493,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5494,219,0,0,0,0,0,0,0,3.125,-5.473267562068049,0.9999999779093868
5495,236,0,0,0,0,0,0,0,1.939,-5.473267562068049,0.9999999779093868
5496,199,0,0,0,0,0,0,0,18.217,-5.473267562068049,0.9999999779093868
5497,227,0,0,0,0,0,0,0,4.749,-5.473267562068049,0.9999999779093868
5498,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5499,229,0,0,0,0,0,0,0,10.773,-5.473267562068049,0.9999999779093868
5500,241,0,0,0,0,0,0,0,2.755,-5.473267562068049,0.9999999779093868
5501,232,0,0,0,0,0,0,0,4.966,-5.473267562068049,0.9999999779093868
5502,250,0,0,0,0,0,0,0,7.822,-5.473267562068049,0.9999999779093868
5503,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5504,268,0,0,0,0,0,0,0,2.437,-5.473267562068049,0.9999999779093868
5505,203,0,0,0,0,0,0,0,2.472,-5.473267562068049,0.9999999779093868
5506,178,0,0,0,0,0,0,0,5.481,-5.473267562068049,0.9999999779093868
5507,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5508,214,0,0,0,0,0,0,0,2.036,-5.473267562068049,0.9999999779093868
5509,239,0,0,0,0,0,0,0,2.879,-5.473267562068049,0.9999999779093868
5510,198,0,0,0,0,0,0,0,3.73,-5.473267562068049,0.9999999779093868
5511,212,0,0,0,0,0,0,0,1.857,-5.473267562068049,0.9999999779093868
5512,229,0,0,0,0,0,0,0,1.805,-5.473267562068049,0.9999999779093868
5513,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5514,181,0,0,0,0,0,0,0,2.698,-5.473267562068049,0.9999999779093868
5515,195,0,0,0,0,0,0,0,1.291,-5.473267562068049,0.9999999779093868
5516,234,0,0,0,0,0,0,0,6.775,-5.473267562068049,0.9999999779093868
5517,261,0,0,0,0,0,0,0,1.791,-5.473267562068049,0.9999999779093868
5518,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5519,229,0,0,0,0,0,0,0,14.595,-5.473267562068049,0.9999999779093868
5520,241,0,0,0,0,0,0,0,27.227,-5.473267562068049,0.9999999779093868
5521,690,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5522,1228,0,0,0,0,0,0,0,13.823,-5.473267562068049,0.9999999779093868
5523,1182,0,0,0,0,0,0,0,23.418,-5.473267562068049,0.9999999779093868
5524,236,0,0,0,0,0,0,0,9.261,-5.473267562068049,0.9999999779093868
5525,178,0,0,0,0,0,0,0,3.472,-5.473267562068049,0.9999999779093868
5526,231,0,0,0,0,0,0,0,3.46,-5.473267562068049,0.9999999779093868
5527,200,0,0,0,0,0,0,0,7.762,-5.473267562068049,0.9999999779093868
5528,226,0,0,0,0,0,0,0,1.399,-5.473267562068049,0.9999999779093868
5529,201,0,0,0,0,0,0,0,1.07,-5.473267562068049,0.9999999779093868
5530,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5531,198,0,0,0,0,0,0,0,2.305,-5.473267562068049,0.9999999779093868
5532,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5533,194,0,0,0,0,0,0,0,2.608,-5.473267562068049,0.9999999779093868
5534,214,0,0,0,0,0,0,0,1.083,-5.473267562068049,0.9999999779093868
5535,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5536,180,0,0,0,0,0,0,0,3.436,-5.473267562068049,0.9999999779093868
5537,218,0,0,0,0,0,0,0,19.595,-5.473267562068049,0.9999999779093868
5538,218,0,0,0,0,0,0,0,6.114,-5.473267562068049,0.9999999779093868
5539,215,0,0,0,0,0,0,0,2.114,-5.473267562068049,0.9999999779093868
5540,199,0,0,0,0,0,0,0,3.496,-5.473267562068049,0.9999999779093868
5541,485,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5542,1062,0,0,0,0,0,0,0,6.741,-5.473267562068049,0.9999999779093868
5543,1224,0,0,0,0,0,0,0,25.416,-5.473267562068049,0.9999999779093868
5544,1122,0,0,0,0,0,0,0,16.157,-5.473267562068049,0.9999999779093868
5545,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5546,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5547,197,0,0,0,0,0,0,0,3.372,-5.473267562068049,0.9999999779093868
5548,238,0,0,0,0,0,0,0,6.636,-5.473267562068049,0.9999999779093868
5549,211,0,0,0,0,0,0,0,4.452,-5.473267562068049,0.9999999779093868
5550,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5551,211,0,0,0,0,0,0,0,3.589,-5.473267562068049,0.9999999779093868
5552,189,0,0,0,0,0,0,0,4.666,-5.473267562068049,0.9999999779093868
5553,180,0,0,0,0,0,0,0,10.842,-5.473267562068049,0.9999999779093868
5554,215,0,0,0,0,0,0,0,6.22,-5.473267562068049,0.9999999779093868
5555,238,0,0,0,0,0,0,0,4.566,-5.473267562068049,0.9999999779093868
5556,198,0,0,0,0,0,0,0,3.384,-5.473267562068049,0.9999999779093868
5557,217,0,0,0,0,0,0,0,6.723,-5.473267562068049,0.9999999779093868
5558,197,0,0,0,0,0,0,0,10.76,-5.473267562068049,0.9999999779093868
5559,200,0,0,0,0,0,0,0,1.079,-5.473267562068049,0.9999999779093868
5560,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5561,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5562,350,0,0,0,0,0,0,0,7.758,-5.473267562068049,0.9999999779093868
5563,227,0,0,0,0,0,0,0,5.865,-5.473267562068049,0.9999999779093868
5564,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5565,240,0,0,0,0,0,0,0,4.708,-5.473267562068049,0.9999999779093868
5566,211,0,0,0,0,0,0,0,2.846,-5.473267562068049,0.9999999779093868
5567,237,0,0,0,0,0,0,0,14.303,-5.473267562068049,0.9999999779093868
5568,214,0,0,0,0,0,0,0,3.077,-5.473267562068049,0.9999999779093868
5569,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5570,233,0,0,0,0,0,0,0,3.937,-5.473267562068049,0.9999999779093868
5571,196,0,0,0,0,0,0,0,9.102,-5.473267562068049,0.9999999779093868
5572,218,0,0,0,0,0,0,0,7.018,-5.473267562068049,0.9999999779093868
5573,212,0,0,0,0,0,0,0,8.001,-5.473267562068049,0.9999999779093868
5574,176,0,0,0,0,0,0,0,2.153,-5.473267562068049,0.9999999779093868
5575,203,0,0,0,0,0,0,0,3.462,-5.473267562068049,0.9999999779093868
5576,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5577,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5578,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5579,200,0,0,0,0,0,0,0,5.636,-5.473267562068049,0.9999999779093868
5580,222,0,0,0,0,0,0,0,7.769,-5.473267562068049,0.9999999779093868
5581,222,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5582,174,0,0,0,0,0,0,0,8.537,-5.473267562068049,0.9999999779093868
5583,111,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5584,111,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5585,182,0,0,0,0,0,0,0,11.246,-5.473267562068049,0.9999999779093868
5586,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5587,232,0,0,0,0,0,0,0,17.59,-5.473267562068049,0.9999999779093868
5588,192,0,0,0,0,0,0,0,21.957,-5.473267562068049,0.9999999779093868
5589,594,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5590,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5591,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5592,468,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5593,233,0,0,8,16,0,8,24,11.73,-1.0733641188823813,0.8584461115489543
5594,125,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5595,1179,0,0,0,0,0,0,0,50.997,-5.473267562068049,0.9999999779093868
5596,1194,0,0,0,0,0,0,0,17.985,-5.473267562068049,0.9999999779093868
5597,1370,0,0,0,0,0,0,0,76.805,-5.473267562068049,0.9999999779093868
5598,260,0,0,0,0,0,0,0,39.409,-5.473267562068049,0.9999999779093868
5599,446,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5600,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5601,1233,0,0,0,0,0,0,0,43.117,-5.473267562068049,0.9999999779093868
5602,296,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5603,268,0,5,156,266,5,161,427,43.576,72.80834786461028,0.0
5604,263,0,0,0,0,0,0,0,27.849,-5.473267562068049,0.9999999779093868
5605,150,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5606,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5607,199,0,0,0,0,0,0,0,3.109,-5.473267562068049,0.9999999779093868
5608,210,0,0,0,0,0,0,0,10.445,-5.473267562068049,0.9999999779093868
5609,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5610,242,0,0,0,0,0,0,0,0.827,-5.473267562068049,0.9999999779093868
5611,234,0,0,0,0,0,0,0,2.333,-5.473267562068049,0.9999999779093868
5612,203,0,0,0,0,0,0,0,2.733,-5.473267562068049,0.9999999779093868
5613,220,0,0,0,0,0,0,0,3.098,-5.473267562068049,0.9999999779093868
5614,190,0,0,0,0,0,0,0,2.915,-5.473267562068049,0.9999999779093868
5615,213,0,0,0,0,0,0,0,9.857,-5.473267562068049,0.9999999779093868
5616,198,0,0,0,0,0,0,0,5.906,-5.473267562068049,0.9999999779093868
5617,173,0,0,0,0,0,0,0,7.707,-5.473267562068049,0.9999999779093868
5618,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5619,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5620,262,0,0,0,0,0,0,0,2.131,-5.473267562068049,0.9999999779093868
5621,173,0,0,0,0,0,0,0,1.998,-5.473267562068049,0.9999999779093868
5622,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5623,194,0,0,0,0,0,0,0,33.202,-5.473267562068049,0.9999999779093868
5624,209,0,0,0,0,0,0,0,19.755,-5.473267562068049,0.9999999779093868
5625,217,0,0,3,10,0,3,13,2.74,-3.089986530342479,0.9989991721363224
5626,210,0,0,0,0,0,0,0,3.584,-5.473267562068049,0.9999999779093868
5627,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5628,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5629,237,0,0,0,0,0,0,0,4.423,-5.473267562068049,0.9999999779093868
5630,221,0,0,0,0,0,0,0,4.676,-5.473267562068049,0.9999999779093868
5631,170,0,0,0,0,0,0,0,6.521,-5.473267562068049,0.9999999779093868
5632,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5633,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5634,226,0,0,0,0,0,0,0,7.244,-5.473267562068049,0.9999999779093868
5635,192,0,0,0,0,0,0,0,16.129,-5.473267562068049,0.9999999779093868
5636,156,0,0,0,5,0,0,5,2.387,-4.556621011404368,0.9999974008452174
5637,161,0,0,0,3,0,0,3,21.494,-4.923279631669841,0.9999995744714777
5638,511,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5639,1190,0,0,0,0,0,0,0,5.09,-5.473267562068049,0.9999999779093868
5640,486,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5641,274,0,0,0,0,0,0,0,2.079,-5.473267562068049,0.9999999779093868
5642,25,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5643,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5644,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5645,228,0,0,0,0,0,0,0,5.24,-5.473267562068049,0.9999999779093868
5646,191,0,0,0,0,0,0,0,5.118,-5.473267562068049,0.9999999779093868
5647,226,0,0,0,0,0,0,0,2.438,-5.473267562068049,0.9999999779093868
5648,482,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5649,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5650,244,0,0,2,1,0,2,3,2.226,-4.923279631669841,0.9999995744714777
5651,1182,0,0,0,0,0,0,0,16.921,-5.473267562068049,0.9999999779093868
5652,1189,0,0,0,0,0,0,0,8.478,-5.473267562068049,0.9999999779093868
5653,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5654,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5655,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5656,189,0,0,0,0,0,0,0,13.582,-5.473267562068049,0.9999999779093868
5657,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5658,161,0,0,0,0,0,0,0,95.057,-5.473267562068049,0.9999999779093868
5659,99999,0,0,0,0,0,0,0,0.0,-5.473267562068049,0.9999999779093868
5660,208,0,0,0,0,0,0,0,24.723,-5.473267562068049,0.9999999779093868
